channel,freq,C1,C2,testcase1,testcase2,testcase3,testcase4,testcase5,testcase6,testcase7,testcase8,testcase9,testcase10,testcase11,testcase12,testcase13,testcase14,testcase15,testcase16,testcase17,testcase18,testcase19,testcase20,testcase21,testcase22,testcase23,testcase24,testcase25,testcase26,testcase27
F8,49,1,2,1.142415,1.081127,4.483780,0.699621,2.386641,3.812677,1.498718,1.619349,4.179686,4.570432,1.665343,1.118664,0.497752,0.963715,1.068423,0.905857,2.193164,0.473068,2.615014,3.955083,3.732926,6.669213,0.797773,1.389081,0.741842,2.169677,1.762326
F8,50,1,2,1.124663,1.096469,4.258674,0.675226,2.273105,3.871151,1.483269,1.553490,4.204438,3.946247,1.728875,1.075526,0.542293,0.953203,1.233873,0.874211,2.040806,0.453959,2.621121,3.768354,3.850506,6.404987,0.854639,1.383303,0.747815,1.671818,1.797557
F8,51,1,2,1.127663,1.095945,4.336793,0.622085,2.403514,3.904818,1.370845,1.611906,4.898075,3.911214,1.715254,1.124800,0.531842,1.019951,1.207540,0.897054,2.048301,0.454151,2.605308,3.783330,3.517440,6.559928,0.773592,1.480022,0.684625,1.617044,1.788375
F8,52,1,2,0.725393,1.205820,1.226608,1.531205,3.189622,2.737186,0.875720,1.133974,2.387001,0.990695,1.728789,1.499288,0.833247,1.140467,1.013903,0.994004,0.713054,0.681870,3.298950,2.023149,1.618308,2.525138,1.385298,0.971033,1.281160,1.953822,1.423132
F8,53,1,2,1.081110,1.056545,3.189252,1.018832,2.569838,3.541627,1.188145,1.627345,5.023795,4.082224,1.715273,1.348369,0.607387,1.197276,0.948582,0.908541,1.649304,0.491602,3.042501,3.759279,3.459357,4.733315,0.773026,1.568303,0.863095,2.399159,1.577077
F8,54,1,2,1.085886,1.100983,4.138225,0.816064,2.281104,3.765722,1.421699,1.502767,4.512262,4.042146,1.610648,1.081186,0.494283,1.078912,1.172908,0.852413,2.106118,0.452070,2.845149,3.832203,4.324530,5.594012,0.810830,1.451314,0.737555,1.839772,1.697388
F8,55,1,2,1.094787,1.093077,4.488775,0.766489,2.238924,3.805755,1.418796,1.504209,4.222532,3.902663,1.627651,1.076890,0.511600,1.041360,1.205167,0.825129,2.091914,0.450808,2.804759,3.692644,4.244051,5.904260,0.815218,1.436978,0.725462,1.653956,1.762206
F8,56,1,2,1.067251,1.078058,3.412653,0.770252,2.440107,3.794726,1.219244,1.661470,4.565196,3.414620,1.646548,1.230395,0.542915,1.155019,1.088698,0.868367,1.857103,0.471933,3.008824,3.428243,3.369592,5.518808,0.734930,1.558515,0.829667,1.706736,1.618899
F8,57,1,2,0.636047,1.271214,1.246243,1.558312,2.833601,3.116152,0.798937,1.244480,2.113985,0.918350,1.732575,1.413382,0.846300,1.038517,1.065957,0.962207,0.753720,0.731990,3.249984,1.993674,1.785064,2.287456,1.298969,0.914900,1.364370,1.877014,1.324932
F8,58,1,2,1.096827,1.092078,4.099097,0.676602,2.412325,3.796051,1.390830,1.594852,4.969128,4.286618,1.668058,1.296859,0.511828,1.084230,1.068395,0.857382,2.032531,0.444785,3.105322,3.780254,3.946909,5.402381,0.778423,1.530979,0.808365,2.178173,1.687474
F8,59,1,2,1.094027,1.103422,3.981111,0.746798,2.239356,3.852295,1.481417,1.477335,4.415167,4.084421,1.588200,1.115915,0.519605,0.994649,1.234294,0.862340,2.048567,0.438650,2.930724,3.760097,4.264729,5.241003,0.853350,1.431927,0.760973,1.808261,1.736077
F8,60,1,2,1.099769,1.097279,4.230091,0.707162,2.271417,3.825803,1.476719,1.487544,4.646567,4.256498,1.667014,1.103054,0.507081,1.025283,1.211458,0.858440,2.201385,0.440630,2.921796,3.637990,4.301198,5.477747,0.814342,1.468196,0.742826,1.937895,1.774730
F8,61,1,2,0.981339,1.099902,2.312906,1.040081,2.656166,3.559633,1.128241,1.665681,4.853179,2.862990,1.688128,1.397008,0.763428,1.224046,1.040878,0.996939,1.410083,0.496692,3.699167,3.045031,2.915537,4.861819,0.830739,1.506205,1.036861,2.162892,1.497944
F8,62,1,2,0.763965,1.101479,1.500999,1.560894,3.021732,3.314291,0.880229,1.465185,3.463326,1.577425,1.745791,1.605119,0.985109,1.044040,1.054744,0.997956,0.971253,0.598153,3.506480,2.526406,1.972980,3.100489,1.097374,1.170279,1.295064,2.095090,1.340052
F8,63,1,2,1.121224,1.089419,4.229880,0.699750,2.319073,3.817958,1.422027,1.507863,4.679665,4.171262,1.650556,1.224032,0.476514,1.039806,1.182938,0.860081,2.274641,0.445775,2.637153,3.830664,4.223843,5.577755,0.790157,1.506530,0.759847,1.881371,1.683323
AF4,10,1,2,0.929617,2.014692,2.086050,1.225651,0.741410,2.050924,1.050007,1.164277,1.446086,0.657462,1.968052,1.260350,0.945470,1.027250,1.035968,1.300629,1.142018,1.477962,2.288042,1.544615,0.794024,2.495080,1.195307,1.002294,1.289024,1.243971,0.845865
AF4,14,1,2,0.633552,1.762147,1.239827,0.971064,1.209841,1.138900,1.007818,0.990557,1.152708,1.450431,1.586665,1.975668,0.945233,0.980399,1.038268,1.645445,0.585428,0.747939,1.473414,1.333599,1.044577,1.253615,1.177183,1.352704,1.576274,1.341700,1.086882
AF4,24,1,2,0.649557,2.126313,1.249814,1.381584,1.057243,1.154756,1.027033,1.263787,1.153743,0.851017,1.489508,1.645799,1.075373,1.084908,0.956640,2.070642,0.729262,1.377738,1.720175,1.121463,1.212137,1.621023,1.080028,1.744671,1.044919,1.047006,1.134210
AF4,28,1,2,1.649888,1.599527,1.717127,1.160164,1.032931,1.585947,1.156559,1.270996,1.896191,0.995850,2.581288,1.422276,0.953237,1.002242,0.940818,1.806083,0.803166,1.448394,1.653389,1.690593,1.229437,1.733417,0.865037,1.627605,1.391670,0.875970,0.961054
AF4,33,1,2,1.659116,1.525826,1.707180,0.923170,0.969607,1.389646,0.746275,1.063136,0.982026,1.065378,1.677067,2.171268,1.077720,0.850263,0.891071,2.266454,0.657751,1.451896,2.017126,0.938421,0.752324,1.948507,0.975370,1.097312,1.545301,0.860383,0.844226
AF4,43,1,2,0.808023,2.628117,1.752273,1.000260,1.248545,1.504727,0.859412,1.031976,1.218907,1.137062,2.076401,1.470215,1.093587,1.140481,1.030337,1.764204,1.113453,1.150433,1.222413,1.135678,1.158478,1.348151,1.076300,1.725137,1.638246,0.873162,0.955938
AF4,47,1,2,0.871630,2.069659,1.531437,0.953867,0.788403,1.729399,0.931072,1.059426,1.407586,1.075344,2.492592,1.653669,0.959994,0.746965,1.160120,1.675674,0.843740,1.452568,1.499691,1.394264,0.944365,1.922948,0.855226,1.559346,1.306184,0.642498,0.789425
AF4,62,1,2,0.886794,2.253503,1.563301,1.039199,0.829777,1.633298,0.904917,1.059331,1.359942,1.072302,2.324391,1.647997,1.017409,0.862822,1.099563,1.697468,0.792304,1.374395,1.520510,1.176931,0.917571,1.782604,0.850055,1.562591,1.335511,0.873087,0.799296
FC6,9,1,2,1.529593,1.074297,1.343482,1.110057,1.132671,2.501451,1.300184,1.088260,2.318189,1.227461,3.144807,1.285450,1.351943,1.471705,0.865063,2.289141,1.638151,1.176564,0.902506,1.224835,0.588440,1.219260,0.981060,1.443387,0.936089,2.065118,1.150983
FC6,10,1,2,2.888281,1.726094,1.077732,1.762743,1.180689,2.746922,0.996714,1.380207,1.452139,1.225149,1.429632,0.912500,0.772314,1.075720,0.971444,2.014121,1.431429,1.076551,1.294482,1.336997,0.845261,0.973476,0.855879,1.233642,0.938881,1.663298,1.032180
F4,9,1,2,1.252609,0.985838,0.714801,1.160472,1.919111,2.275701,1.041076,0.879715,1.481060,3.010147,2.347903,1.043720,0.697259,1.130451,0.659287,2.719726,2.475429,1.289711,1.108007,0.904569,0.901068,1.433849,1.430369,1.386435,0.511614,1.312075,1.569327
F4,24,1,2,0.689619,1.356852,0.894692,1.317593,0.970598,1.859797,1.052465,1.909869,1.473721,1.482947,1.305814,1.357269,0.783284,1.500545,0.984416,1.087352,1.262653,1.155762,1.295763,1.636803,0.960941,1.544888,0.753016,1.363869,0.759295,1.621316,1.290287
F4,28,1,2,0.850780,1.024219,1.995083,0.997620,1.470780,2.451066,1.479409,1.915075,1.326878,1.561940,1.981624,1.015344,0.751844,1.277966,0.787597,1.254529,1.539336,1.763287,1.595261,1.135058,1.545277,1.467475,0.602090,2.254581,0.775490,1.135839,1.763099
